id,Tweet,time,Opinion
4765,"Booting up the HSE’s CovidTracker app makes me feel like I’ve truly entered into the twilight zone. However, I bel… ",Tue Jul 07 08:58:37 +0000 2020,Neutral
4766,"Can I pleased be informed why you need this. Is it to track the whereabouts of the 3 people in Ireland with the disease? 

CovidTracker",Tue Jul 07 08:58:31 +0000 2020,Positive
4767,@MicheleTait1: Almost 17k already checked in today CovidTracker with 99% feeling good. Download the app &amp; help improve contact tracing.…,Tue Jul 07 08:58:28 +0000 2020,Positive
4768,@HSELive what I get when I try to download app CovidTracker ,Tue Jul 07 08:57:56 +0000 2020,Neutral
4769,"@FineGael: Things to do this morning:

✅ Cup of tea or coffee
✅ Start your day
✅ Download the CovidTracker app

Find out more: ",Tue Jul 07 08:57:55 +0000 2020,Positive
4770,"@jpswaine: Folks, I downloaded the HSE Covid Tracker app this morning to support COVID19 contract tracing efforts. It's a really easy w…",Tue Jul 07 08:57:36 +0000 2020,Positive
4771,"Folks, I downloaded the HSE Covid Tracker app this morning to support COVID19 contract tracing efforts. It's a rea… ",Tue Jul 07 08:56:57 +0000 2020,Neutral
4772,jaysus the @greenparty_ie spamming my timeline this morning retweeting every tweet they can find asking people to… ,Tue Jul 07 08:56:44 +0000 2020,Neutral
4773,Guy called Pat McLaughlin of Alzheimer Ireland on the pknt Pat Kenny Show and complains that many people who have… ,Tue Jul 07 08:56:11 +0000 2020,Positive
4774,"@FineGael: Things to do this morning:

✅ Cup of tea or coffee
✅ Start your day
✅ Download the CovidTracker app

Find out more: ",Tue Jul 07 08:56:03 +0000 2020,Positive
4775,@LmkCountySocDem: The  CovidTracker app can help to alert you to close contact to a confirmed case of COVIDー19. It can also help in C…,Tue Jul 07 08:56:01 +0000 2020,Positive
4776,"@AodhanORiordain: Do your bit and download it.
CovidTracker ",Tue Jul 07 08:55:59 +0000 2020,Neutral
4777,"@TheKavOfficial: Just downloaded the CovidTracker
I hear a lot of concerns about this, but for me none of them outweigh the potential b…",Tue Jul 07 08:55:22 +0000 2020,Neutral
4778,"@HSELive Can’t download CovidTracker app, live in Ireland, have a US Apple account on phone, says it’s not availab… ",Tue Jul 07 08:54:45 +0000 2020,Neutral
4779,I've got the HSE CovidTracker app 👍 Feeling reassured. Well done @HSELive and @roinnslainte speedyalerts ,Tue Jul 07 08:54:38 +0000 2020,Neutral
4780,"Take two minutes to download this for the collective good! (As an aside, I'm proud to be from a country that still… ",Tue Jul 07 08:54:25 +0000 2020,Very Positive
4781,@itcork: The national covid-19 contact tracing app is now live.  You can download here: Well done to the HSE and…,Tue Jul 07 08:54:24 +0000 2020,Neutral
4782,@killianbyrne: The data protection side of things in the CovidTracker app seems pretty rock solid. People cleverer than I seem to have…,Tue Jul 07 08:54:18 +0000 2020,Neutral
4783,@niallohara: Privacy concerns eh... CovidTracker @PatKennyNT ,Tue Jul 07 08:54:13 +0000 2020,Neutral
4784,@neurobeaumontNS: We have downloaded and checked into the @HSELive CovidTracker. @Beaumont_Dublin @MarkeyFiona ,Tue Jul 07 08:54:06 +0000 2020,Neutral
4785,@kencurtin: Take it as read you already have apps on your phone that have far more access to your data than CovidTracker does. This is…,Tue Jul 07 08:53:28 +0000 2020,Positive
4786,The  CovidTracker app can help to alert you to close contact to a confirmed case of COVIDー19. It can also help in… ,Tue Jul 07 08:53:16 +0000 2020,Positive
4787,"@FineGael: Things to do this morning:

✅ Cup of tea or coffee
✅ Start your day
✅ Download the CovidTracker app

Find out more: ",Tue Jul 07 08:52:47 +0000 2020,Positive
4788,Min for Health @DonnellyStephen has described privacy protections related to the new @HSELive CovidTracker as 'rea… ,Tue Jul 07 08:52:41 +0000 2020,Neutral
4789,The CovidTrackerIreland app will only be effective if there is widespread take up. Please consider downloading it… ,Tue Jul 07 08:52:29 +0000 2020,Positive
4790,We have downloaded and checked into the @HSELive CovidTracker. @Beaumont_Dublin @MarkeyFiona ,Tue Jul 07 08:52:29 +0000 2020,Neutral
4791,@NFitzPsychology: Covid Tracker Ireland app downloaded. ✅ CovidTracker ,Tue Jul 07 08:51:58 +0000 2020,Neutral
4792,@ccferrie: The CovidTrackerIreland app will only be effective if there is widespread take up. Please consider downloading it to your ph…,Tue Jul 07 08:50:51 +0000 2020,Positive
4793,"@FineGael: Things to do this morning:

✅ Cup of tea or coffee
✅ Start your day
✅ Download the CovidTracker app

Find out more: ",Tue Jul 07 08:50:41 +0000 2020,Positive
4794,@rodericogorman: The @HSELive CovidTracker app is live from today. Download it to help keep us all more safe. dubw ,Tue Jul 07 08:50:29 +0000 2020,Positive
4795,"If, like me, you live/work cross-border you might not see the @HSELive CovidTracker when searching on your Android… ",Tue Jul 07 08:50:01 +0000 2020,Neutral
4796,"@NewstalkFM: Tens of thousands of people have already registered for the COVIDTracker app, ahead of its official launch this morning. h…",Tue Jul 07 08:50:00 +0000 2020,Neutral
4797,"Download the CovidTracker.
Numbers per county are interesting.

",Tue Jul 07 08:49:42 +0000 2020,Positive
4798,"Download the @HSELive Covidtracker Here and do your bit to stop COVID19 
",Tue Jul 07 08:49:40 +0000 2020,Neutral
4799,"@orfonline: DailyUpdates IndiaFightsCoronavirus  

Visit ORF's COVIDTracker: State-wise distribution of COV…",Tue Jul 07 08:49:10 +0000 2020,Neutral
4800,"The @HSELive CovidTracker app is live from today. Download it to help keep everyone safe.

",Tue Jul 07 08:48:59 +0000 2020,Positive
4801,"@killianbyrne ""Data Protection side of things"" no code based device is 100% secure, however, Data Protection in thi… ",Tue Jul 07 08:48:47 +0000 2020,Positive
4802,"I'm impressed! New CovidTracker app looking well, available in Irish also. The more who engage with this, the bett… ",Tue Jul 07 08:48:30 +0000 2020,Positive
4803,CovidTracker what ,Tue Jul 07 08:48:07 +0000 2020,Neutral
4804,@rodericogorman: The @HSELive CovidTracker app is live from today. Download it to help keep us all more safe. dubw ,Tue Jul 07 08:48:01 +0000 2020,Positive
4805,"I have a Nokia phone, so I'm afraid I (and quite a few others) will not be downloading the CovidTracker app.",Tue Jul 07 08:47:43 +0000 2020,Negative
4806,@kencurtin: Take it as read you already have apps on your phone that have far more access to your data than CovidTracker does. This is…,Tue Jul 07 08:47:30 +0000 2020,Positive
4807,@Physicianeer: CovidTracker - Irish C19 Digital Contact Tracing App now available ,Tue Jul 07 08:47:10 +0000 2020,Neutral
4808,@HSE why are you even asking for this unnecessary information given adoption is critical for this app to work and p… ,Tue Jul 07 08:47:07 +0000 2020,Neutral
4809,"On CorkToday from 10am 

🟣 State has failed to honour its commitment to give victims of child sexual abuse in scho… ",Tue Jul 07 08:47:01 +0000 2020,Neutral
4810,"@LPDesignsUK1: Time for a brew before donning your mask? 
tea cuppa Masks MaskUpIdaho CovidTracker coronavirus MasksNow coffeelo…",Tue Jul 07 08:46:53 +0000 2020,Neutral
4811,Great to see a Waterford company @NearForm @Cianomaidin involved in the development of the CovidTracker app for… ,Tue Jul 07 08:46:51 +0000 2020,Very Positive
4812,@rodericogorman: The @HSELive CovidTracker app is live from today. Download it to help keep us all more safe. dubw ,Tue Jul 07 08:46:38 +0000 2020,Positive
4813,"CovidTracker downloaded.
PlayYourPart

",Tue Jul 07 08:46:30 +0000 2020,Neutral
4814,"What is your technical view of the privacy spec for Ireland’s new Covid-19 app? 
I am seeking technial opinion, not… ",Tue Jul 07 08:46:11 +0000 2020,Neutral
4815,"Facebook really is a cesspit of stupid. 

Download the app! CovidTracker ",Tue Jul 07 08:46:00 +0000 2020,Negative
4816,@rodericogorman: The @HSELive CovidTracker app is live from today. Download it to help keep us all more safe. dubw ,Tue Jul 07 08:45:44 +0000 2020,Positive
4817,"Download the Covidtracker Here and do your bit to stop COVID19 
",Tue Jul 07 08:45:43 +0000 2020,Neutral
4818,"@psychpolis: Install CovidTracker whatever it takes  to keep people safe, well &amp; alive ",Tue Jul 07 08:45:32 +0000 2020,Positive
4819,@kencurtin: Take it as read you already have apps on your phone that have far more access to your data than CovidTracker does. This is…,Tue Jul 07 08:45:17 +0000 2020,Positive
4820,@rodericogorman: The @HSELive CovidTracker app is live from today. Download it to help keep us all more safe. dubw ,Tue Jul 07 08:45:08 +0000 2020,Positive
4821,We’re always ‘appy to do our bit for Ranelagh and so have dowloaded the @HSELive covidtracker App. ,Tue Jul 07 08:45:06 +0000 2020,Neutral
4822,@Physicianeer: CovidTracker - Irish C19 Digital Contact Tracing App now available ,Tue Jul 07 08:44:27 +0000 2020,Neutral
4823,"Download the Covidtracker Here and do your bit to stop COVID19 😷
",Tue Jul 07 08:44:21 +0000 2020,Neutral
4824,@rodericogorman: The @HSELive CovidTracker app is live from today. Download it to help keep us all more safe. dubw ,Tue Jul 07 08:44:12 +0000 2020,Positive
4825,@rodericogorman: The @HSELive CovidTracker app is live from today. Download it to help keep us all more safe. dubw ,Tue Jul 07 08:44:04 +0000 2020,Positive
4826,"@psychpolis: Install CovidTracker whatever it takes  to keep people safe, well &amp; alive ",Tue Jul 07 08:43:56 +0000 2020,Positive
4827,"I’ve downloaded the app but I got a message on screen to say my device doesn’t support contact tracing, any suggest… ",Tue Jul 07 08:43:41 +0000 2020,Neutral
4828,"@AoifeD7: I'm unsure about the covidtracker. There are no clear guidelines on how the data will be anonymised, used or sold in the futu…",Tue Jul 07 08:43:36 +0000 2020,Neutral
4829,"I first and foremost, want everyone to be safe and well. In our homes, communities and work environments. My other… ",Tue Jul 07 08:43:34 +0000 2020,Positive
4830,@Niamh_NicGhabh Yep me too but only after I had to do the AppleID dance first!!!  covidapp CovidTracker,Tue Jul 07 08:43:06 +0000 2020,Neutral
4831,"@NearForm: We’re delighted to have helped @HSELive and @roinnslainte build the CovidTracker Ireland app, and to play a part in Ireland’…",Tue Jul 07 08:42:45 +0000 2020,Positive
4832,Downloaded the CovidTracker this morning.,Tue Jul 07 08:42:43 +0000 2020,Neutral
4833,@Shane_Mangan: The new covidtracker app is very easy to use. Download it and help slow the spread of COVID-19. Ireland irelandscovidb…,Tue Jul 07 08:42:39 +0000 2020,Neutral
4834,@rodericogorman: The @HSELive CovidTracker app is live from today. Download it to help keep us all more safe. dubw ,Tue Jul 07 08:42:29 +0000 2020,Positive
4835,"@TheKavOfficial: Just downloaded the CovidTracker
I hear a lot of concerns about this, but for me none of them outweigh the potential b…",Tue Jul 07 08:42:27 +0000 2020,Neutral
4836,Done! CovidTracker ,Tue Jul 07 08:41:42 +0000 2020,Neutral
4837,Nope. As long as have a choice I refuse to give the Irish state anything of me that they can't already take.… ,Tue Jul 07 08:41:41 +0000 2020,Neutral
4838,@rodericogorman: The @HSELive CovidTracker app is live from today. Download it to help keep us all more safe. dubw ,Tue Jul 07 08:41:15 +0000 2020,Positive
4839,Downloaded! wereinthistogether COVID19ireland CovidTracker ,Tue Jul 07 08:41:08 +0000 2020,Neutral
4840,@aislinnkelly: Ireland’s Covid contract tracing app is live. The initial uptake seems to be great (already over 100k downloads) Hopefull…,Tue Jul 07 08:40:31 +0000 2020,Positive
4841,Join COVID Tracker Ireland to fight against COVID-19 ,Tue Jul 07 08:40:12 +0000 2020,Neutral
4842,"Couple of clicks to an easy set up, the more that use the CovidTracker the better it will work.

I can barely reme… ",Tue Jul 07 08:40:03 +0000 2020,Positive
4843,"@TheKavOfficial: Just downloaded the CovidTracker
I hear a lot of concerns about this, but for me none of them outweigh the potential b…",Tue Jul 07 08:38:49 +0000 2020,Neutral
4844,@rodericogorman: The @HSELive CovidTracker app is live from today. Download it to help keep us all more safe. dubw ,Tue Jul 07 08:38:36 +0000 2020,Positive
4845,"Just downloaded the CovidTracker
I hear a lot of concerns about this, but for me none of them outweigh the potenti… ",Tue Jul 07 08:38:25 +0000 2020,Neutral
4846,Covid Tracker app from @HSELive downloaded and ready to go. Available now on the App Store. Search “Covid Ireland”… ,Tue Jul 07 08:38:21 +0000 2020,Positive
4847,Privacy concerns eh... CovidTracker @PatKennyNT ,Tue Jul 07 08:38:04 +0000 2020,Neutral
4848,@rodericogorman: The @HSELive CovidTracker app is live from today. Download it to help keep us all more safe. dubw ,Tue Jul 07 08:38:01 +0000 2020,Positive
4849,@killianbyrne: The data protection side of things in the CovidTracker app seems pretty rock solid. People cleverer than I seem to have…,Tue Jul 07 08:37:47 +0000 2020,Neutral
4850,@rodericogorman: The @HSELive CovidTracker app is live from today. Download it to help keep us all more safe. dubw ,Tue Jul 07 08:37:28 +0000 2020,Positive
4851,"@JohnSeanmc: be warned,if you download the CovidTracker in Ireland you are handing over your personal information to a corrupt governm…",Tue Jul 07 08:36:03 +0000 2020,Negative
4852,"Installed the CovidTracker app this morning. Great to see it up and running, even if the ""you might like"" suggesti… ",Tue Jul 07 08:35:45 +0000 2020,Very Positive
4853,The Health Minister @DonnellyStephen says privacy has been placed “right at the heart” of the new COVIDTracker app… ,Tue Jul 07 08:35:42 +0000 2020,Neutral
4854,"@claireeegall: Covid-19 tracker downloaded✅
Slightly annoying that both GPS and Bluetooth need to be on for it to work but I will just t…",Tue Jul 07 08:35:09 +0000 2020,Very Negative
4855,"I downloaded the CovidTracker App, it can only help. I really don't think anyone in government cares if I shop in… ",Tue Jul 07 08:35:06 +0000 2020,Neutral
4856,The new covidtracker app is very easy to use. Download it and help slow the spread of COVID-19. COVID19ireland,Tue Jul 07 08:35:04 +0000 2020,Neutral
4857,"On CorkToday @C103Cork 

🟣 State has failed to honour its commitment to give victims of child sexual abuse in scho… ",Tue Jul 07 08:35:03 +0000 2020,Neutral
4858,"@DownSyndromeIRL: Tens of thousands of people have already registered for the COVID-19 contact tracing app, which is being officially la…",Tue Jul 07 08:35:01 +0000 2020,Neutral
4859,I installed the CovidTracker app yesterday; someone may correct me but from a privacy standpoint it looks fairly w… ,Tue Jul 07 08:34:41 +0000 2020,Positive
4860,@rodericogorman: The @HSELive CovidTracker app is live from today. Download it to help keep us all more safe. dubw ,Tue Jul 07 08:34:24 +0000 2020,Positive
